D1,DS1,DSF,DpA,DpB,T1,T2,T3,T4,deltaT,P,M01,M02,VA,VB,D2A,D2B,Ds,TS1,SF,D3A,D3B,DS2A,DS2B,POA,POB,TsA,TsB,SFA,SFB,DgA,YseA,YsynA,YuntA,CaoA,DgB,YseB,YsynB,YuntB,CaoB,Ym,CaO,R
204.0,1631.0,93.0,260.0,203.0,89.0,82.5,82.3,80.83,1.471,326.53,85.74,68.41,371.0,496.0,408.0,392.0,1480.0,32.08,30.38,107.49,112.91,1251.0,1254.0,24.77,24.7,1.06,1.02,30.38,30.87,135.0,0.12,0.56,0.21,32.43,135.0,0.13,0.57,0.19,32.4,0.89,32.42,95.33
240.0,1600.0,110.0,258.0,271.0,88.0,82.4,82.21,80.77,1.436,327.11,89.8,78.33,416.0,456.0,427.0,418.0,1496.0,34.68,33.01,122.88,115.61,1239.0,1240.0,24.77,24.7,1.06,1.02,30.38,30.87,142.0,0.1,0.57,0.2,32.57,132.0,0.12,0.58,0.21,32.54,0.89,32.56,95.35
262.0,1600.0,102.0,218.0,272.0,89.0,82.29,82.06,80.57,1.484,322.52,89.8,77.14,470.0,466.0,400.0,421.0,1476.0,32.22,31.36,119.36,108.41,1248.0,1248.0,24.77,24.7,1.06,1.02,30.38,30.87,133.0,0.14,0.58,0.2,32.66,133.0,0.11,0.59,0.21,32.59,0.915,32.63,95.23
223.0,1619.0,101.0,221.0,228.0,87.0,82.29,81.2,80.62,1.174,319.64,86.34,51.87,422.0,413.0,364.0,358.0,1473.0,31.8,28.73,99.11,97.49,1248.0,1248.0,24.79,24.88,1.03,1.06,30.38,30.87,127.0,0.12,0.57,0.21,32.43,124.0,0.11,0.58,0.21,32.4,0.9,32.42,95.28
225.0,1613.0,100.0,216.0,255.0,84.0,82.52,82.26,80.69,1.57,323.77,87.38,74.82,452.0,474.0,372.0,374.0,1506.0,35.43,32.7,98.05,99.31,1243.0,1244.0,24.79,24.88,1.03,1.06,30.38,30.87,126.0,0.13,0.6,0.19,32.5,126.0,0.14,0.59,0.21,32.48,0.93,32.49,95.13
211.0,1637.0,100.0,220.0,256.0,85.0,82.58,82.35,80.91,1.434,324.98,87.3,62.43,478.0,476.0,347.0,387.0,1479.0,32.26,29.97,101.0,104.59,1248.0,1249.0,24.79,24.88,1.03,1.06,30.38,30.87,127.0,0.16,0.57,0.2,32.5,129.0,0.15,0.56,0.2,32.52,0.92,32.51,95.19
227.0,1633.0,102.0,222.0,262.0,86.0,82.56,82.3,80.85,1.452,323.64,89.04,60.91,473.0,494.0,363.0,368.0,1496.0,34.51,30.44,102.23,102.27,1243.0,1244.0,24.78,24.88,1.07,1.11,30.87,31.36,126.0,0.16,0.59,0.19,32.54,126.0,0.17,0.58,0.2,32.52,0.945,32.53,95.06
237.0,1643.0,110.0,230.0,273.0,86.0,82.5,82.3,80.75,1.545,319.86,91.25,57.5,448.0,452.0,388.0,383.0,1507.0,35.67,33.32,96.57,111.49,1243.0,1244.0,24.78,24.88,1.07,1.11,30.87,31.36,138.0,0.11,0.58,0.2,32.52,134.0,0.12,0.57,0.19,32.49,0.885,32.51,95.37
236.0,1617.0,107.0,241.0,252.0,85.0,82.27,82.02,80.44,1.578,318.3,88.23,67.67,399.0,447.0,406.0,402.0,1499.0,34.79,34.73,118.12,115.81,1248.0,1249.0,24.78,24.88,1.07,1.11,30.87,31.36,140.0,0.13,0.6,0.2,32.53,135.0,0.13,0.61,0.19,32.65,0.93,32.59,95.15
201.0,1566.0,77.0,201.0,207.0,83.0,81.17999999999999,80.56,79.58500000000001,0.749,344.2125,90.33,54.03,444.0,485.0,297.0,294.0,1455.0,31.88,29.25,106.87,97.66,1223.0,1221.0,23.76,23.69,0.97,1.03,29.4,28.91,125.0,0.12,0.58,0.2,32.43,124.0,0.11,0.59,0.21,32.4,0.905,32.42,95.25
256.0,1657.0,108.0,239.0,245.0,84.0,82.82,82.57,81.31,1.26,318.02,87.09,81.4,406.0,490.0,367.0,370.0,1504.0,36.23,35.95,97.89,102.73,1236.0,1235.0,23.76,23.69,0.97,1.03,29.4,28.91,133.0,0.17,0.57,0.2,32.46,133.0,0.15,0.58,0.2,32.45,0.935,32.46,95.1
226.0,1633.0,109.0,239.0,238.0,84.0,82.97,82.77,81.4,1.377,317.49,88.41,80.44,402.0,471.0,378.0,380.0,1483.0,32.53,32.46,95.75,120.52,1251.0,1252.0,24.8,24.86,0.98,1.06,29.89,30.38,139.0,0.16,0.59,0.19,32.59,139.0,0.15,0.58,0.2,32.54,0.935,32.57,95.12
211.0,1647.0,96.0,222.0,232.0,82.0,82.47,82.25,81.33,0.927,323.15,88.92,56.81,385.0,433.0,353.0,357.0,1493.0,34.67,31.48,84.91,114.22,1240.0,1241.0,24.8,24.86,0.98,1.06,29.89,30.38,125.0,0.14,0.6,0.19,32.6,125.0,0.13,0.59,0.2,32.44,0.925,32.52,95.16
207.0,1653.0,98.0,221.0,221.0,83.0,82.62,82.39,81.47,0.911,323.6,89.05,59.83,424.0,500.0,347.0,345.0,1490.0,34.4,31.54,88.67,115.61,1245.0,1245.0,24.8,24.86,0.98,1.06,29.89,30.38,119.0,0.14,0.61,0.2,32.61,118.0,0.15,0.6,0.21,32.72,0.955,32.67,95.03
222.0,1648.0,101.0,218.0,228.0,83.0,82.66,82.46,81.57,0.891,322.27,88.92,57.27,370.0,436.0,344.0,336.0,1482.0,,30.43,84.78,112.35,1247.0,1248.0,24.97,25.04,0.98,1.03,30.87,30.38,123.0,0.15,0.61,0.2,32.74,120.0,0.15,0.62,0.19,32.58,0.96,32.66,95.0
227.0,1651.0,110.0,232.0,236.0,84.0,83.02,82.82,81.61,1.205,321.38,87.93,79.61,328.0,382.0,359.0,361.0,1502.0,,33.88,87.21,113.41,1243.0,1242.0,24.97,25.04,0.98,1.03,30.87,30.38,131.0,0.18,0.6,0.2,32.5,126.0,0.18,0.61,0.19,32.57,0.98,32.54,94.88
223.0,1633.0,100.0,233.0,240.0,83.0,82.83,82.68,81.54,1.137,320.84,86.95,87.11,357.0,396.0,352.0,391.0,1497.0,,32.95,97.44,104.3,1252.0,1251.0,24.97,25.04,0.98,1.03,30.87,30.38,128.0,0.14,0.59,0.21,32.61,125.0,0.13,0.6,0.2,32.59,0.935,32.6,95.12
230.0,1621.0,104.0,214.0,260.0,83.0,82.64,82.37,81.42,0.953,319.62,89.69,73.27,374.0,369.0,418.0,401.0,,,,119.71,126.11,,,,,,,,,138.0,0.14,0.6,0.21,32.46,133.0,0.12,0.59,0.2,32.44,0.93,32.45,95.13
244.0,1623.0,107.0,226.0,248.0,83.0,82.69,82.47,81.37,1.105,317.58,90.03,71.95,367.0,409.0,363.0,372.0,1471.0,,33.24,98.22,105.46,1246.0,1247.0,,,,,,,128.0,,,,,126.0,,,,,,,
206.0,1624.0,92.0,214.0,229.0,82.0,82.61,82.45,81.5,0.954,322.31,89.4,59.03,424.0,477.0,330.0,350.0,,,,90.34,94.28,,,,,,,,,115.0,,,,,112.0,,,,,,,
193.0,1639.0,90.0,218.0,258.0,83.0,82.21,81.93,81.33,0.604,324.3,89.4,70.95,410.0,453.0,354.0,354.0,1487.0,33.71,30.51,101.93,93.59,1241.0,1242.0,24.31,24.5,1.08,1.1,30.38,30.87,120.0,0.12,0.57,0.2,32.62,120.0,0.13,0.58,0.19,32.54,0.895,32.58,95.33
210.0,1666.0,97.0,220.0,263.0,83.0,82.26,81.98,81.4,0.575,323.09,90.5,76.84,374.0,431.0,380.0,357.0,1486.0,34.2,32.98,113.77,91.32,1237.0,1238.0,24.31,24.5,1.08,1.1,30.38,30.87,120.0,0.14,0.58,0.2,32.6,120.0,0.11,0.59,0.21,32.57,0.915,32.59,95.23
233.0,1641.0,106.0,227.0,248.0,84.0,82.61,82.36,81.41,0.948,319.67,90.85,72.76,381.0,422.0,361.0,389.0,1476.0,32.33,34.74,108.14,115.54,1247.0,1248.0,24.31,24.5,1.08,1.1,30.38,30.87,134.0,0.15,0.54,0.23,32.5,134.0,0.13,0.56,0.23,32.55,0.92,32.53,95.19
200.0,1645.0,90.0,219.0,241.0,82.0,82.45,82.17,81.71,0.464,326.35,90.04,66.24,430.0,480.0,341.0,347.0,1490.0,34.17,31.97,94.14,93.86,1245.0,1246.0,24.68,24.37,1.01,1.03,31.36,30.87,120.0,0.17,0.54,0.2,32.59,120.0,0.14,0.56,0.19,32.64,0.9,32.62,95.31
203.0,1672.0,101.0,225.0,255.0,83.0,82.63,82.42,81.38,1.041,318.76,90.43,73.08,417.0,457.0,337.0,349.0,1493.0,33.97,34.12,95.71,91.96,1245.0,1245.0,24.68,24.37,1.01,1.03,31.36,30.87,126.0,0.16,0.56,0.2,32.53,125.0,0.13,0.55,0.2,32.57,0.9,32.55,95.3
251.0,1665.0,108.0,238.0,230.0,84.0,82.86,82.67,81.52,1.142,316.95,89.85,88.83,320.0,412.0,367.0,367.0,1498.0,34.43,34.55,104.75,100.3,1247.0,1250.0,24.68,24.37,1.01,1.03,31.36,30.87,135.0,0.14875,0.545,0.2275,32.5,135.0,0.16,0.57,0.21,32.5,0.931,32.5,95.13
185.0,1679.0,95.0,222.0,227.0,82.0,82.42,82.22,81.35,0.866,320.67,90.6,53.04,401.0,440.0,326.0,345.0,1494.0,33.54,30.99,92.58,100.06,1251.0,1250.0,24.86,24.78,1.03,1.06,30.38,30.87,125.0,0.19,0.57,0.21,32.5,125.0,0.17,0.59,0.22,32.54,0.975,32.52,94.9
192.0,1663.0,90.0,235.0,254.0,82.0,82.33,82.06,81.43,0.627,324.56,90.03,72.68,365.0,410.0,353.0,354.0,1486.0,33.3,31.84,93.58,88.73,1243.0,1244.0,24.86,24.78,1.03,1.06,30.38,30.87,124.0,0.14,0.58,0.2,32.47,125.0,0.13,0.58,0.21,32.51,0.92,32.49,95.19
186.0,1666.0,90.0,237.0,261.0,80.0,82.61,82.38,81.8,0.585,325.49,89.64,68.13,403.0,469.0,356.0,354.0,1470.0,31.97,32.46,96.99,92.81,1239.0,1241.0,24.86,24.78,1.03,1.06,30.38,30.87,120.0,0.16,0.58,0.2,32.59,125.0,0.17,0.59,0.21,32.61,0.955,32.6,95.02
198.0,1655.0,93.0,209.0,259.0,83.0,82.79,82.41,81.82,0.77,323.51,89.5,74.58,494.0,487.0,312.0,342.0,1470.0,32.18,31.79,107.02,107.16,1236.0,1238.0,24.86,24.94,1.05,1.1,30.38,30.87,129.0,0.14,0.59,0.2,32.57,129.0,0.13,0.6,0.2,32.63,0.93,32.6,95.15
225.0,1642.0,99.0,226.0,250.0,82.0,82.52,82.31,81.95,0.367,319.44,91.48,59.09,405.0,421.0,356.0,372.0,1497.0,34.78,32.89,103.67,97.87,1241.0,1242.0,24.86,24.94,1.05,1.1,30.38,30.87,124.0,0.11,0.58,0.21,32.5,124.0,0.14,0.59,0.2,32.54,0.915,32.52,95.22
204.0,1652.0,96.0,218.0,261.0,81.0,82.66,82.44,81.82,0.616,321.7,90.8,54.05,450.0,504.0,354.0,358.0,1488.0,33.82,33.87,95.72,80.44,1241.0,1243.0,24.86,24.94,1.05,1.1,30.38,30.87,120.0,0.16,0.59,0.19,32.61,120.0,0.17,0.6,0.2,32.57,0.955,32.59,95.02
193.0,1566.0,53.0,135.5,127.0,72.0,81.17999999999999,80.56,79.58500000000001,0.638,344.2125,87.51,99.59,656.875,700.5,244.5,275.5,,,,68.45,101.6,,,,,,,,,97.0,,,,,106.0,,,,,,,
225.0,1566.0,78.0,181.0,171.0,80.0,81.17999999999999,80.56,79.58500000000001,1.331,332.22,90.33,66.74,478.0,517.0,307.0,335.0,1466.0,32.33,32.58,99.47,100.07,1231.0,1232.0,23.78,23.9,0.76,0.8,29.4,30.38,116.0,0.13,0.61,0.2,32.52,114.0,0.13,0.62,0.21,32.48,0.95,32.5,95.03
213.0,1566.0,85.0,250.0,237.0,81.0,81.17999999999999,80.56,81.65,0.489,344.2125,89.15,76.95,510.0,541.0,345.0,357.0,1475.0,,29.95,78.26,107.11,1239.0,1240.0,24.28,24.1,0.72,0.8,29.4,29.89,124.0,0.11,0.59,0.2,32.54,125.0,0.12,0.6,0.21,32.48,0.915,32.51,95.22
238.0,1566.0,94.0,221.0,223.0,84.0,81.17999999999999,81.87,81.19,0.998,321.61,90.59,62.82,521.0,542.0,325.0,320.0,1477.0,,31.06,105.55,117.43,1228.0,1221.0,24.28,24.1,0.72,0.8,29.4,29.89,125.0,0.14,0.6,0.21,32.49,125.0,0.12,0.59,0.21,32.53,0.935,32.51,95.11
247.0,1605.0,107.0,225.0,252.0,85.0,81.17999999999999,82.15,81.56,0.588,315.51,91.49,73.63,421.0,488.0,380.0,372.0,1497.0,,31.42,97.93,101.62,1238.0,1240.0,24.28,24.1,0.72,0.8,29.4,29.89,120.0,0.14,0.58,0.21,32.52,120.0,0.15,0.57,0.21,32.41,0.93,32.47,95.13
212.0,1630.0,98.0,230.0,232.0,82.0,81.17999999999999,81.67,81.37,0.367,318.55,89.6,69.6,414.0,443.0,369.0,353.0,1494.0,,29.4,88.81,95.94,1240.0,1238.0,24.69,24.86,0.7,0.68,30.38,30.87,118.0,0.13,0.59,0.2,32.46,119.0,0.15,0.58,0.19,32.52,0.92,32.49,95.19
227.0,1642.0,107.0,232.0,257.0,83.0,81.17999999999999,82.55,81.93,0.621,317.21,90.55,85.93,425.0,439.0,375.0,364.0,1479.0,,32.27,95.34,98.7,1244.0,1244.0,24.69,24.86,0.7,0.68,30.38,30.87,119.0,0.11,0.6,0.21,32.41,119.0,0.12,0.59,0.21,32.43,0.92,32.42,95.18
156.0,1668.0,69.0,180.0,254.0,81.0,81.17999999999999,80.89,81.6,0.65,328.23,84.02,94.92,656.875,439.0,244.5,396.0,1487.0,,33.02,112.32,117.92,1248.0,1247.0,24.69,24.86,0.7,0.68,30.38,30.87,145.0,,,,,127.0,0.12,0.58,0.2,32.53,,,
142.0,1699.0,73.0,135.5,242.0,83.0,81.17999999999999,80.84,81.61,0.48,323.03,86.21,65.87,650.0,506.0,311.0,358.0,1492.0,33.51,25.96,93.83,112.2,1249.0,1250.0,25.34,25.42,0.6,0.68,25.48,25.97,124.0,0.13,0.6,0.21,32.45,133.0,0.16,0.59,0.19,32.51,0.94,32.48,95.08
230.0,1566.0,66.0,190.0,194.0,84.0,81.17999999999999,80.56,81.59,0.561,344.2125,89.31,73.45,507.0,524.0,357.0,275.5,1484.0,33.38,24.11874999999999,93.29,101.56,1246.0,1247.0,25.34,25.42,0.6,0.68,25.48,25.97,133.0,0.13,0.61,0.2,32.4,132.0,0.18,0.6,0.2,32.38,0.96,32.39,94.96
133.0,1566.0,53.0,192.0,127.0,81.0,81.17999999999999,80.56,79.97,1.241,344.2125,86.25,79.63,570.0,700.5,279.0,275.5,1477.0,33.94,24.43,121.28,152.95,,,25.34,25.42,0.6,0.68,25.48,25.97,138.0,,,,,154.5,,,,,,,
204.0,1648.0,94.0,207.0,184.0,88.0,82.69,82.31,81.9,0.407,319.02,91.44,51.81,471.0,577.0,328.0,317.0,1475.0,,33.88,93.33,100.85,1226.0,1228.0,24.11,24.38,0.69,0.72,30.38,30.87,110.0,0.1,0.57,0.2,32.45,120.0,0.11,0.56,0.2,32.48,0.87,32.47,95.44
189.0,1646.0,88.0,177.0,229.0,86.0,82.62,82.1,82.03,0.308,322.95,89.45,70.74,514.0,494.0,321.0,352.0,1494.0,,32.89,88.48,92.74,1236.0,1237.0,24.11,24.38,0.69,0.72,30.38,30.87,117.0,0.11,0.6,0.21,32.43,121.0,0.13,0.59,0.2,32.54,0.92,32.49,95.19
127.5,1566.0,53.0,135.5,171.0,83.0,82.12,80.56,80.72,1.163,344.2125,83.79,77.48,656.875,642.0,289.0,324.0,1501.0,34.57,31.6,101.61,124.57,,1246.0,25.1,24.9,0.7,0.81,29.4,28.91,105.0,,,,,136.0,0.16,0.57,0.21,32.43,,,
194.0,1660.0,91.0,218.0,211.0,84.0,82.72,80.56,81.37,,315.73,88.32,63.75,408.0,436.0,322.0,325.0,1500.0,35.34,28.79,74.47,102.24,1243.0,1243.0,25.1,24.9,0.7,0.81,29.4,28.91,120.0,0.16,0.59,0.2,32.52,121.0,0.18,0.58,0.19,32.59,0.95,32.56,95.04
176.0,1566.0,53.0,135.5,127.0,78.0,81.17999999999999,80.56,79.58500000000001,,344.2125,87.25,93.7,656.875,643.0,244.5,404.0,1453.0,31.58,37.14875000000001,97.5,143.73,,1229.0,25.1,24.9,0.7,0.81,29.4,28.91,130.0,0.03499999999999999,0.5000000000000002,0.16000000000000003,32.24,115.0,0.16,0.57,0.2,32.46,0.8075000000000001,32.33,95.13
200.0,1638.0,81.0,176.0,187.0,84.0,82.28,80.56,80.12,,334.43,84.83,52.77,466.0,545.0,339.0,348.0,1472.0,33.82,24.11874999999999,71.38,88.71,1227.0,1226.0,24.61,24.6,0.97,0.88,28.42,29.4,95.0,0.1,0.58,0.2,32.58,111.0,0.11,0.59,0.2,32.54,0.89,32.56,95.35
160.0,1686.0,81.0,184.0,210.0,84.0,82.81,80.56,81.43,0.319,319.62,84.82,48.55,501.0,540.0,287.0,308.0,1479.0,33.68,33.75,70.65,90.91,1235.0,1234.0,24.61,24.6,0.97,0.88,28.42,29.4,104.0,0.11,0.59,0.21,32.52,104.0,0.11,0.6,0.19,32.49,0.905,32.51,95.27
172.0,1673.0,80.0,189.0,210.0,84.0,82.58,80.56,81.01,,318.02,82.05,53.68,490.0,581.0,293.0,294.0,1493.0,35.1,30.63,95.27,85.75,1241.0,1241.0,24.61,24.6,0.97,0.88,28.42,29.4,108.0,0.1,0.58,0.2,32.58,105.0,0.16,0.58,0.21,32.41,0.915,32.5,95.21
251.0,1566.0,53.0,192.0,204.0,80.0,81.72,80.56,81.0,,344.2125,88.3,81.97,650.0,686.0,244.5,275.5,1488.0,35.34,24.11874999999999,93.96,122.26,1225.0,1226.0,23.06125000000001,23.065000000000005,0.8,0.89,26.95,28.42,125.0,0.12,0.58,0.2,32.69,124.0,0.12,0.59,0.2,32.66,0.905,32.68,95.29
185.0,1665.0,92.0,172.0,182.0,83.0,83.42,80.56,80.68,2.1602499999999996,312.37,86.33,69.96,396.0,452.0,309.0,312.0,1467.0,34.28,25.79,84.55,93.42,1218.5,1217.0,23.06125000000001,23.065000000000005,0.8,0.89,26.95,28.42,112.0,0.09,0.56,0.23,32.46,109.0,0.12,0.58,0.22,32.48,0.9,32.47,95.29
187.0,1683.0,90.0,202.0,202.0,83.0,83.42,80.56,81.85,,312.93,86.74,84.08,459.0,534.0,300.0,309.0,1477.0,33.76,33.26,73.89,94.33,1236.0,1238.0,23.78,23.81,1.03,0.89,28.91,29.4,110.0,0.17,0.57,0.21,32.54,110.0,0.19,0.58,0.21,32.58,0.965,32.56,94.96
185.0,1676.0,89.0,202.0,197.0,82.0,82.76,80.56,81.31,,315.7,85.15,85.94,459.0,501.0,311.0,311.0,1481.0,32.76,32.65,70.56,93.33,1240.0,1244.0,23.78,23.81,1.03,0.89,28.91,29.4,114.0,0.12,0.58,0.21,32.53,116.0,0.19,0.57,0.22,32.57,0.945,32.55,95.06
184.0,1666.0,90.0,212.0,203.0,81.0,82.84,80.56,81.43,,315.0,84.5,70.52,428.0,526.0,311.0,311.0,1480.0,32.45,31.05,81.67,102.39,1252.0,1250.0,23.78,23.81,1.03,0.89,28.91,29.4,125.0,0.14,0.57,0.23,32.59,125.0,0.12,0.59,0.21,32.49,0.93,32.54,95.14
191.0,1661.0,90.0,200.0,200.0,82.0,82.61,80.56,81.18,,315.41,85.27,58.81,423.0,520.0,305.0,312.0,1484.0,33.55,27.26,82.55,102.71,1244.0,1246.0,24.7,24.64,0.76,0.7,29.89,29.4,116.0,0.1,0.58,0.21,32.48,117.0,0.09,0.6,0.2,32.55,0.89,32.52,95.35
183.0,1670.0,91.0,200.0,202.0,81.0,82.44,80.56,81.24,,315.42,86.37,56.41,411.0,496.0,304.0,310.0,1493.0,34.5,31.18,81.85,104.77,1240.0,1239.0,24.7,24.64,0.76,0.7,29.89,29.4,115.0,0.15,0.57,0.21,32.53,115.0,0.16,0.58,0.2,32.49,0.935,32.51,95.11
194.0,1677.0,90.0,201.0,197.0,82.0,82.76,80.56,81.36,,313.9,84.6,50.23,405.0,522.0,301.0,302.0,1492.0,34.97,31.73,82.41,87.44,1238.0,1237.0,24.7,24.64,0.76,0.7,29.89,29.4,112.0,0.13,0.57,0.2,32.58,111.0,0.11,0.59,0.2,32.54,0.9,32.56,95.3
183.0,1661.0,91.0,201.0,202.0,82.0,82.86,80.56,81.46,,315.25,85.04,54.62,424.0,514.0,306.0,305.0,1504.0,35.24,27.45,77.41,90.75,1234.0,1243.0,24.42,24.9,0.74,0.68,28.91,29.4,115.0,0.15,0.59,0.2,32.51,115.0,0.11,0.6,0.2,32.64,0.925,32.58,95.17
195.0,1654.0,90.0,208.0,213.0,80.0,82.5,80.69,81.21,0.274,314.79,85.8,68.5,377.0,461.0,323.0,326.0,1483.0,33.0,29.64,82.13,95.77,1246.0,1248.0,24.42,24.9,0.74,0.68,28.91,29.4,115.0,0.17,0.57,0.2,32.5,115.0,0.18,0.58,0.21,32.54,0.955,32.52,95.01
180.0,1668.0,90.0,204.0,217.0,81.0,82.55,80.56,80.77,0.193,314.83,84.74,64.29,419.0,524.0,305.0,312.0,1473.0,32.39,30.86,85.64,85.36,1238.0,1240.0,24.42,24.9,0.74,0.68,28.91,29.4,112.0,0.16,0.59,0.2,32.46,115.0,0.15,0.6,0.21,32.53,0.955,32.5,95.0
201.0,1566.0,56.0,135.5,135.0,78.0,81.17999999999999,80.56,80.0,,344.2125,85.08,82.75,552.0,617.0,304.0,309.0,1499.0,34.46,29.89,54.75,87.45,1240.0,1240.0,24.3,24.51,0.7,0.66,27.93,28.42,115.0,0.14,0.58,0.2,32.51,96.0,0.13,0.59,0.19,32.58,0.915,32.55,95.22
197.0,1566.0,59.0,219.0,231.0,78.0,81.17999999999999,80.56,79.65,1.185,344.2125,87.69,64.18,521.0,570.0,297.0,304.0,1481.0,33.72,26.62,101.87,115.72,1239.0,1240.0,24.3,24.51,0.7,0.66,27.93,28.42,130.0,0.12,0.57,0.21,32.49,132.0,0.14,0.58,0.2,32.53,0.91,32.51,95.24
188.0,1676.0,90.0,221.0,223.0,80.0,82.18,81.97,81.31,0.657,325.41,88.38,42.71,479.0,534.0,323.0,326.0,1480.0,34.58,29.82,84.25,101.53,1228.0,1230.0,24.3,24.51,0.7,0.66,27.93,28.42,115.0,0.15,0.55,0.21,32.51,115.0,0.17,0.57,0.22,32.52,0.935,32.52,95.11
248.0,1664.0,114.0,222.0,246.0,84.0,82.61,82.36,81.3,1.068,312.29,89.92,64.67,403.0,463.0,382.0,374.0,1478.0,34.27,30.26,96.59,110.78,1230.0,1231.0,24.01,24.18,0.81,0.7,30.87,31.36,131.0,0.14,0.56,0.2,32.56,132.0,0.15,0.58,0.19,32.51,0.91,32.54,95.25
258.0,1645.0,125.0,242.0,252.0,85.0,82.56,82.38,81.15,1.232,309.99,91.92,79.57,309.0,362.0,398.0,417.0,1508.0,36.44,29.34,94.13,126.59,1235.0,1234.0,24.01,24.18,0.81,0.7,30.87,31.36,146.0,0.13,0.58,0.2,32.53,146.0,0.14,0.59,0.19,32.5,0.915,32.52,95.22
207.0,1648.0,90.0,225.0,237.0,86.0,82.05,81.74,81.04,0.707,326.5,87.25,56.94,451.0,482.0,339.0,359.0,1478.0,33.72,32.22,102.47,115.88,1238.0,1240.0,24.01,24.18,0.81,0.7,30.87,31.36,125.0,0.13,0.58,0.22,32.49,126.0,0.19,0.6,0.2,32.51,0.96,32.5,94.98
186.0,1656.0,91.0,198.0,219.0,88.0,82.46,82.26,81.61,0.655,329.12,87.91,50.49,439.0,502.0,323.0,333.0,1476.0,33.85,30.75,88.57,100.33,1232.0,1231.0,23.99,24.04,0.9,0.82,29.89,29.4,110.0,0.11,0.55,0.21,32.51,111.0,0.1,0.56,0.22,32.45,0.875,32.48,95.42
191.0,1660.0,90.0,222.0,231.0,87.0,82.48,82.3,81.72,0.581,329.94,89.3,72.93,442.0,491.0,327.0,334.0,1488.0,35.03,28.11,68.14,101.14,1232.0,1232.0,23.99,24.04,0.9,0.82,29.89,29.4,110.0,0.11,0.56,0.2,32.54,110.0,0.1,0.57,0.19,32.56,0.865,32.55,95.48
184.0,1661.0,90.0,225.0,224.0,86.0,82.57,82.38,81.77,0.602,326.66,90.37,73.55,455.0,543.0,332.0,334.0,1487.0,34.43,33.38,79.95,94.87,1235.0,1236.0,23.99,24.04,0.9,0.82,29.89,29.4,110.0,0.13,0.6,0.21,32.61,110.0,0.13,0.59,0.2,32.48,0.93,32.55,95.14
200.0,1649.0,90.0,228.0,228.0,86.0,82.62,82.49,81.83,0.662,327.6,89.78,57.02,421.0,506.0,342.0,338.0,1482.0,32.75,32.1,68.25,96.81,1246.0,1243.0,24.68,24.79,0.62,0.83,31.36,31.85,110.0,0.23500000000000001,0.58,0.2,32.5,110.0,0.23,0.6,0.2,32.53,1.0274999999999999,32.52,94.66499999999998
205.0,1625.0,96.0,228.0,225.0,87.0,82.56,82.39,81.9,0.49,323.28,90.75,78.13,407.0,483.0,353.0,357.0,1485.0,33.64,30.44,74.82,105.99,1239.0,1240.0,24.68,24.79,0.62,0.83,31.36,31.85,110.0,0.16,0.57,0.21,32.52,110.0,0.17,0.58,0.2,32.51,0.945,32.52,95.06
208.0,1618.0,89.0,209.0,231.0,87.0,81.83,81.57,81.06,0.511,318.24,89.56,65.0,431.0,522.0,337.0,337.0,1476.0,32.46,31.97,92.61,97.5,1238.0,1242.0,24.68,24.79,0.62,0.83,31.36,31.85,111.0,0.15,0.59,0.2,32.54,110.0,0.16,0.6,0.21,32.54,0.955,32.54,95.01
165.0,1653.0,79.0,212.0,224.0,86.0,82.27,82.03,81.47,0.56,327.22,88.05,68.21,582.0,528.0,281.0,344.0,1478.0,,31.3,97.29,105.79,1237.0,1240.0,24.62,24.8,0.68,0.76,29.4,30.87,119.0,0.22,0.57,0.22,32.53,112.0,0.15,0.58,0.21,32.57,0.975,32.55,94.91
209.0,1671.0,101.0,225.0,233.0,88.0,82.39,82.13,81.74,0.386,319.47,90.33,67.36,416.0,438.0,342.0,360.0,1492.0,,31.49,91.9,114.24,1237.0,1239.0,24.62,24.8,0.68,0.76,29.4,30.87,120.0,0.19,0.56,0.21,32.62,120.0,0.14,0.57,0.2,32.57,0.935,32.6,95.12
160.0,1677.0,73.0,135.5,247.0,87.0,82.38,82.1,81.5,0.708,329.28,85.93,78.08,615.0,398.0,258.0,410.0,1489.0,,28.97,57.78,118.42,1240.0,1241.0,24.62,24.8,0.68,0.76,29.4,30.87,111.0,0.14,0.56,0.23,32.59,123.0,0.14,0.58,0.21,32.49,0.93,32.54,95.14
189.0,1676.0,98.0,219.0,234.0,89.0,82.56,82.35,82.01,0.341,323.78,88.76,78.6,438.0,426.0,321.0,357.0,1504.0,35.79,24.75,72.11,101.32,1239.0,1240.0,24.61,24.83,1.03,0.98,28.91,29.89,119.0,0.13,0.57,0.21,32.61,119.0,0.12,0.57,0.2,32.57,0.9,32.59,95.31
147.0,1671.0,73.0,169.0,228.0,86.0,82.46,81.75,81.25,0.737,324.32,86.5,75.93,629.0,400.0,271.0,379.0,1503.0,35.15,32.1,84.38,98.35,1239.0,1241.0,24.61,24.83,1.03,0.98,28.91,29.89,126.0,,,,,120.0,0.14,0.55,0.22,32.53,,,
198.0,1644.0,90.0,221.0,227.0,90.0,82.45,82.24,81.76,0.483,321.05,88.76,70.02,460.0,495.0,329.0,362.0,1502.0,35.67,30.01,80.45,113.44,1242.0,1244.0,24.61,24.83,1.03,0.98,28.91,29.89,115.0,0.15,0.59,0.21,32.58,115.0,0.22,0.57,0.21,32.6,0.975,32.59,94.91
